Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,19/09/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Qatar,QAT,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045595765,,0.474642664,,0.506152809,,0.658825338,0.507493377,0.504270613,0.70509094,0.92312324,0.670674503,0.93235904,1.55867815,1.400047421,1.001109838,1.053043008,1.103670835,0.983825207,0.887969553,0.895162702,0.729398549,0.720703483,0.845478773,0.780476272,0.806125164,
Romania,ROU,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.446042687,,-0.649806619,,-0.51061976,,-0.440713197,-0.410669893,-0.322501838,-0.260543019,-0.20915851,-0.23033078,-0.186216146,-0.309800476,-0.352394611,-0.333498508,-0.381443471,-0.300762177,-0.223876476,-0.143834993,-0.152447969,-0.115164489,-0.202447131,-0.213289559,-0.074919619,-0.037915125,
Russian Federation,RUS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.053341627,,-0.954373538,,-0.943414032,,-0.95484823,-0.783091724,-0.825626493,-0.847120821,-0.940847754,-1.017580867,-1.125228643,-1.141306877,-1.099214792,-1.074376822,-1.051571608,-1.020386815,-0.918525219,-0.952242792,-0.817593098,-0.893895388,-0.848470867,-0.802163482,-0.909426033,-0.900473714,
Rwanda,RWA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.745139956,,-0.72986114,,-0.73360455,,-0.716065526,-0.588587761,-0.412591547,-0.629166365,-0.20552519,0.007067768,0.108792886,0.108438961,0.365169644,0.362672299,0.559880137,0.625127435,0.77630049,0.615097165,0.635859013,0.631560087,0.564932406,0.549180388,0.553834915,0.599220455,
South Asia,SAS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163303331,,-0.263509095,,-0.195145682,,0.182221666,-0.167679191,-0.297835916,-0.103524342,-0.195399955,-0.169473514,-0.014675688,-0.020552717,0.036955286,-0.312528074,-0.045678299,-0.027216319,0.081855386,0.047485378,0.224984735,0.359226704,0.355426997,0.270871371,0.265087098,0.306925714,
Sudan,SDN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.240006447,,-1.119794726,,-1.018884778,,-1.035822868,-1.170058131,-1.246902585,-1.387641191,-1.191282749,-1.329811096,-1.427513838,-1.150308371,-1.196660757,-1.204625487,-1.503376722,-1.488822937,-1.462641239,-1.483054042,-1.546054602,-1.54520154,-1.43949759,-1.415252447,-1.427463531,-1.289687276,
Senegal,SEN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142714694,,-0.122646809,,-0.094585538,,0.247913659,-0.141306818,0.023222394,-0.035375662,-0.37309429,-0.514299452,-0.500159681,-0.490049094,-0.641386092,-0.503729224,-0.258422732,-0.188867226,0.058830507,0.055391118,-0.000139189,-0.088505775,-0.022089597,0.010635718,0.007891439,0.058420014,
Singapore,SGP,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.107433796,,2.057286263,,2.139873028,,2.262733698,2.169167757,2.301145792,2.156098127,2.174917221,2.231212378,2.231617928,2.206720352,2.171362877,2.102997065,2.115708113,2.07050252,2.067563772,2.090844154,2.083024263,2.129484177,2.170643568,2.156531811,2.149747133,2.171539545,
Solomon Islands,SLB,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340782076,,0.361922771,,0.17756246,,0.182450026,0.214311689,-0.065690726,0.087780945,-0.202771097,-0.374890536,-0.354255259,-0.281599671,-0.339228064,-0.346251637,-0.357465267,-0.400275111,-0.266557604,-0.343763322,-0.340169489,0.102014914,-0.012885332,-0.02625243,0.090953663,-0.140978411,
Sierra Leone,SLE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.756474376,,-0.724983811,,-0.736801982,,-0.789458632,-0.892783046,-0.881412625,-1.085491657,-1.026145697,-0.919340312,-0.978874683,-0.942291141,-0.780791581,-0.860041797,-0.957400441,-0.91197145,-0.94812119,-0.796082497,-0.818006098,-0.56801635,-0.489217043,-0.445484549,-0.371052653,-0.431214958,
El Salvador,SLV,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.865277529,,-0.890717149,,-0.745444059,,-0.81314522,-0.416793615,-0.480672061,-0.508673728,-0.335918337,-0.423062176,-0.411013573,-0.230227888,-0.258609384,-0.247806415,-0.412512779,-0.349038988,-0.374780744,-0.424086303,-0.534401655,-0.51154989,-0.56458807,-0.51704824,-0.556218147,-0.532646835,
San Marino,SMR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.273832083,,-1.169289827,,-1.231535554,,-1.032930613,-1.465910077,-1.80303514,-1.683112144,-1.72492063,-1.739551187,-1.848734379,-1.701694131,-1.726097345,-1.715412021,-1.596589088,-1.58308363,-1.66308713,-1.625072598,-1.677049875,-1.694557071,-1.769801617,-1.70907259,-1.670672178,-1.778052807,
Serbia,SRB,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.140071511,,-1.19560504,,-1.15667069,,-0.895784795,-0.494189292,-0.493293792,-0.406051368,-0.277591467,-0.341682166,-0.302461773,-0.317943394,-0.31941554,-0.299286216,-0.357432961,-0.327525735,-0.24708949,-0.293313712,-0.35912168,-0.412284762,-0.373657256,-0.428667545,-0.429459095,-0.437255442,
Sub-Saharan Africa (excluding high income),SSA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.819455504,-1.092395306,-1.295819283,-1.40059936,-1.607612371,-1.702069521,-1.739778638,-1.732647419,-1.725042224,-1.784425139,-1.916456819,-1.817446232,
Sub-Saharan Africa,SSF,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401667178,,0.401505977,,0.34606427,,0.237328082,-0.109425098,-0.463267118,-0.541059792,-0.274057031,-0.288336992,-0.293066412,-0.184565529,-0.237911433,-0.182666853,-0.172321394,-0.17133531,0.013321333,-0.041964285,-0.057104509,0.18001163,0.181794435,0.160535991,0.144833297,0.257983625,
Suriname,SUR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185647145,,0.25451383,,0.454761356,,0.261614025,0.306020856,0.262759477,0.216340378,-0.103575468,-0.012143857,-0.027266076,-0.260273784,-0.3327021,-0.284884512,-0.340788126,-0.282051057,-0.449199259,-0.244158536,-0.309648991,-0.179081544,-0.215875939,-0.397296965,-0.43851307,-0.396517456,
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21805428,,0.057989169,,0.223054469,,-0.05063393,0.280685246,0.337021232,0.451420695,0.375256956,0.296645999,0.312199146,0.265569657,0.248165295,0.229635805,0.069280498,0.049156778,0.122271441,0.138300762,0.180295527,0.125354737,0.256852448,0.213700429,0.441052377,0.235205427,
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.114187837,,1.162774801,,0.827235401,,0.773913145,0.898586512,1.015795946,0.902103662,1.026472807,1.009995461,0.939397454,1.051517963,0.91739136,0.941719472,0.832158983,0.72227633,0.721844375,0.769330084,0.817337096,0.80932951,0.865819216,0.91828233,0.803910613,0.71923095,
Sweden,SWE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.173986197,,2.169303656,,2.225827932,,2.200397491,2.147883654,2.132647514,2.012797594,2.186323404,2.233975649,2.211410761,2.24269557,2.219725847,2.168036461,2.27712059,2.239300251,2.111042976,2.185940981,2.147402525,2.140787363,2.14515686,2.128221035,2.125867128,2.130344868,
Eswatini,SWZ,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037314087,,0.054523781,,-0.045107789,,-0.060139928,-0.073139861,-0.242530376,-0.275532275,-0.04486889,-0.045250148,0.036358181,-0.011176921,-0.041857969,-0.184126675,-0.224429905,-0.228339255,-0.256666481,-0.187601715,-0.20366922,-0.044149626,-0.205998778,-0.281040937,-0.250071585,-0.650570393,
Sint Maarten (Dutch part),SXM,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545951545,,0.570708156,,0.592290521,,0.694714844,0.791487634,0.549316823,0.374254942,0.334428996,0.336277306,0.562798917,0.575691283,0.600197673,0.606024206,0.579943299,0.600916207,0.577941358,1.181636691,1.143863678,0.888517916,0.89463371,1.211095452,1.420243263,1.633352399,
Syrian Arab Republic,SYR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.881176233,,-0.914689541,,-1.00953269,,-0.399796873,-0.801886261,-0.829437733,-0.852751672,-0.94982779,-1.009927511,-1.070749879,-1.05090487,-1.102486491,-1.100737929,-1.219366789,-1.265268564,-1.560017109,-1.552544951,-1.578851938,-1.568133235,-1.631506681,-1.693177938,-1.71819663,-1.781922817,
Turks and Caicos Islands,TCA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.380423903,,-1.336608768,,-1.325013876,,-1.270305872,-1.465013862,-1.44834578,-1.531993032,-1.361009359,-1.388992548,-1.534189463,-1.412184477,-1.394238591,-1.355160832,-1.330996513,-1.370108247,-1.329005241,-1.353646398,-1.484632969,-1.433871388,-1.385962009,-1.400777578,-1.405846715,-1.477722049,
East Asia & Pacific (IDA & IBRD countries),TEA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.84262079,,-0.831447601,,-0.751898825,,-0.758069575,-0.902238727,-0.943994403,-0.87377125,-1.0496068,-0.997273386,-0.975757539,-1.032309651,-0.967423081,-1.026531458,-1.007718325,-1.034691691,-0.899913251,-0.733909905,-0.68836832,-0.712415874,-0.727729797,-0.725558102,-0.707524717,-0.668002546,
Thailand,THA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.361192048,,-0.141035706,,-0.230174467,,-0.338848352,-0.196023554,-0.24613224,-0.206432834,-0.413430303,-0.400172323,-0.440627247,-0.332013279,-0.360339463,-0.353244036,-0.397404075,-0.372476399,-0.48051998,-0.532454133,-0.428732783,-0.422543049,-0.435409188,-0.450202942,-0.461679399,-0.45705694,
Tajikistan,TJK,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.273032665,,-1.252360582,,-1.265867949,,-1.174971223,-1.147746086,-1.319209814,-1.176047444,-1.042832255,-1.040969253,-1.186930537,-1.221769214,-1.297203541,-1.231771708,-1.280341625,-1.287330866,-1.132050395,-1.123586297,-1.148092151,-1.328737736,-1.409968853,-1.330041885,-1.327855587,-1.338215113,
Turkmenistan,TKM,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.021493435,,-1.068733931,,-1.077137589,,-1.05427289,-1.015131831,-1.270520687,-1.347762346,-1.399203897,-1.405738115,-1.398331523,-1.432222605,-1.435776353,-1.445981383,-1.314689875,-1.285361767,-1.177111149,-1.204197049,-1.376828909,-1.348996639,-1.362378836,-1.376064658,-1.4138695,-1.41950345,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222040236,-0.249594808,-0.335041285,-0.569692433,-0.598673344,-0.648965776,-0.650319099,-0.803566515,-0.754676282,-0.824016511,-0.743892968,-0.693943501,-0.529522896,-0.542160153,-0.52685225,-0.549885333,-0.482747108,-0.378991783,-0.318606943,-0.052512504,
Middle East & North Africa (IDA & IBRD countries),TMN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089219317,-1.35349369,-1.377633214,-1.055481791,-0.679467142,-0.676430941,-0.303076357,-0.320604384,-0.298795193,-0.259107977,-0.27302438,-0.413508683,-0.394073576,-0.13321127,-0.035605058,-0.295294046,-0.307442039,-0.384434402,
South Asia (IDA & IBRD),TSA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901226282,,0.661800385,,0.345016211,,0.03129793,0.06059717,-0.018941578,0.01965333,-0.125168324,-0.04883967,-0.078856148,-0.05406221,-0.208101377,-0.13505049,-0.182379499,-0.252770156,-0.464409143,-0.339452952,-0.278395474,-0.369345009,-0.355919063,-0.233625844,-0.137706757,-0.277760476,
Tunisia,TUN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.533678114,,-0.433107793,,-0.394928753,,0.283649951,0.123504691,0.067843512,-0.078068301,-0.012532148,-0.109465234,-0.165581718,-0.07915701,-0.118834764,-0.022444921,-0.033657957,-0.041355308,-0.018725784,-0.050443694,-0.137761429,-0.133681297,-0.089571238,-0.105317533,-0.081443638,-0.229555964,
Turkiye,TUR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148073524,,-0.354077637,,-0.258079946,,-0.570128739,-0.209118396,-0.191904396,-0.035272829,0.026674604,0.112518623,0.11532557,0.087655708,0.025415225,0.038242523,0.161344782,0.091789804,-0.134037971,-0.135501251,-0.174212188,-0.183094859,-0.327101529,-0.302947283,-0.338743031,-0.385957003,
Tuvalu,TUV,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791444957,-0.12089359,-0.104157448,-0.24031949,-0.217524931,-0.219170406,-0.259419352,-0.266759753,-0.345227033,-0.393216014,0.027610896,-0.014165889,0.061126988,0.084527776,0.069904678,0.408475995,0.502488673,0.67436856,
Tanzania,TZA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.702762425,,-0.803637624,,-0.810984015,,-0.840931594,-0.734542429,-0.56556958,-0.607605696,-0.228577167,-0.335751265,-0.416348159,-0.447849065,-0.542279363,-0.60335964,-0.764619529,-0.780951321,-0.761074305,-0.686201811,-0.509641171,-0.464720368,-0.453521758,-0.371586651,-0.357576698,-0.355093211,
Uganda,UGA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.723757088,,-0.989971042,,-1.028190494,,-1.025739431,-0.948509097,-0.811878681,-0.833648562,-0.787619293,-0.825754583,-0.840163767,-0.909787476,-0.923493564,-0.936401606,-1.001575112,-1.055946469,-1.097377181,-1.063391447,-1.07058847,-1.05290091,-1.032128453,-1.140857577,-1.032168031,-0.998556554,
Ukraine,UKR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.110136986,,-1.258209944,,-1.110609293,,-1.091393948,-0.966655314,-0.979341567,-0.740642905,-0.772781849,-0.820174932,-0.862514138,-1.071736813,-1.031962514,-1.086713314,-1.117539167,-1.176261783,-1.024342418,-1.018159986,-0.847185731,-0.810838878,-0.901347339,-0.780903399,-0.811724842,-0.766656518,
Upper middle income,UMC,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.124996305,,1.075736403,,0.957407117,,0.945743263,1.101403475,0.894058406,1.081768513,1.130043507,1.280935764,1.345951676,1.250004292,1.297701478,1.289977908,1.378116846,1.397212505,1.388391733,1.335892081,1.282647491,1.288374305,1.238815427,1.226480722,1.393484592,1.61529088,
United States,USA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.571041226,,1.54939878,,1.603597403,,1.873596668,1.704490542,1.810701966,1.536726952,1.344892621,1.377069235,1.437633395,1.286476374,1.265258074,1.262119055,1.402794003,1.305992603,1.371681571,1.394115925,1.368130684,1.376931906,1.32442522,1.21196878,1.065649033,1.046862006,
Uzbekistan,UZB,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.128820658,,-1.134654045,,-1.080414772,,-0.964738905,-0.914871931,-1.068812013,-1.229637623,-1.016335964,-1.033785582,-1.06285727,-1.276073456,-1.307985425,-1.387564898,-1.310680032,-1.273042798,-1.194444299,-1.270281315,-1.181305885,-1.16738224,-1.059244037,-1.02622211,-1.050369263,-0.808077157,
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276366174,1.084856987,0.959533632,0.988939226,1.127540827,1.136204004,1.06810534,1.085522532,0.969306469,0.956631362,0.69083339,0.674049854,0.694615543,0.737160444,0.778808773,0.795019031,0.829116225,0.803943515,
"Venezuela, RB",VEN,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.862947106,,-0.933741689,,-0.642675042,,-1.061424494,-1.067478895,-0.97820282,-1.030746222,-1.049627066,-1.08307755,-1.144423723,-1.171696544,-1.208009005,-1.155070424,-1.258297563,-1.306562662,-1.394557238,-1.389553308,-1.350344896,-1.369140267,-1.494988084,-1.512242556,-1.558011174,-1.60577929,
British Virgin Islands,VGB,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.650999784,0.789309144,0.775587142,0.784966588,0.797165334,0.832615554,0.815264821,0.791372001,0.779971004,0.778301716,0.634897768,0.628620863,0.635052264,0.639380634,0.627484262,0.621286213,0.039135974,0.036268443,
Vietnam,VNM,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.489798933,,-0.491153985,,-0.584863126,,-0.56099081,-0.490872562,-0.756660283,-0.72958231,-0.747617364,-0.630165637,-0.711532891,-0.545064032,-0.622543275,-0.614729941,-0.532105982,-0.482674778,-0.438092947,-0.429407835,-0.457354844,-0.599393189,-0.488851458,-0.524321258,-0.351731241,-0.285784245,
Vanuatu,VUT,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216309443,,0.238909855,,0.227800235,,0.230140477,0.262945443,-0.138781786,0.29455924,0.192250758,0.273236156,0.35745886,0.338911116,0.300518751,0.308373779,0.344245106,0.292244524,0.476412117,-0.134729549,-0.101656847,1.82E-05,-0.160336271,-0.259581238,-0.146144107,-0.017598171,
World,WLD,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026595131,,-0.019418102,,-0.042195026,,-0.070856519,-0.10321895,-0.238485977,0.218686625,0.304151416,0.302983135,0.259912491,0.153789654,0.169478163,0.12943545,0.141266376,0.180733934,0.358953506,0.32909596,0.336210698,0.687652111,0.674594045,0.681556225,0.74394232,0.625925839,
Kosovo,XKX,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371275216,,0.360481679,-0.504247785,-0.305080533,-0.526772022,-0.514050007,-0.735240698,-0.648774087,-0.585376561,-0.615350246,-0.618153572,-0.653357148,-0.649519384,-0.486074388,-0.53371352,-0.41452992,-0.502136827,-0.50387609,-0.518749952,-0.440244049,-0.318530053,
"Yemen, Rep.",YEM,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.743732214,,-0.998174608,,-0.971831322,,-0.971152008,-1.0030514,-1.089905858,-0.896564424,-0.789497018,-0.793472648,-0.797573388,-1.075401783,-1.191630483,-1.241910219,-1.258748412,-1.256176949,-1.5652982,-1.49198246,-1.680909276,-1.603528857,-1.642192841,-1.698357701,-1.694187403,-1.651690602,
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732927382,,0.638808608,,0.550269723,,0.332901508,0.275540829,0.397753119,0.483857185,0.378271431,0.197672486,0.153828725,0.125426695,0.065393098,-0.004233705,-0.184170604,-0.137831539,-0.124875419,-0.043698575,0.044075001,-0.101495706,-0.112126492,0.020065013,-0.010780005,0.022103222,
Zambia,ZMB,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.840640664,,-0.853155673,,-0.81826067,,-0.758519173,-0.641858518,-0.604488134,-0.592440426,-0.551735699,-0.398109436,-0.38960132,-0.469497651,-0.51831919,-0.41075328,-0.291441262,-0.315542519,-0.347682625,-0.346599162,-0.405702263,-0.545036256,-0.657134473,-0.662319958,-0.723668396,-0.753424048,
Zimbabwe,ZWE,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.278847158,,-0.504802108,,-1.127275467,,-1.156759501,-1.188867569,-1.253563166,-1.31461668,-1.372948766,-1.404757977,-1.348838091,-1.357875228,-1.373286724,-1.425626516,-1.381803393,-1.419667006,-1.404366732,-1.317810893,-1.271257639,-1.281080604,-1.227580667,-1.273280382,-1.289439678,-1.257896781,
